temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),fluence_n_cm2,flux_n_cm2_sec
290.0,0.13,0.11,1.5,0.016,0.41,0.095,16.0,12.0,1e+16,1000000000000.0
290.0,0.073,0.49,1.34,0.014,0.37,0.22,16.0,12.0,1e+16,1000000000000.0
290.0,0.023,0.87,1.23,0.006,0.41,0.04,16.0,12.0,1e+16,1000000000000.0
290.0,0.06,0.65,1.18,0.012,0.19,0.19,16.0,12.0,1e+16,1000000000000.0
290.0,0.02,0.09,1.36,0.009,0.42,0.12,16.0,12.0,1e+16,1000000000000.0
290.0,0.04,0.65,1.55,0.006,0.0,0.22,16.0,12.0,1e+16,1000000000000.0
290.0,0.01,0.15,1.45,0.01,0.0,0.12,16.0,12.0,1e+16,1000000000000.0
290.0,0.11,0.5,1.395,0.013,0.325,0.232,16.0,12.0,1e+16,1000000000000.0
290.0,0.17,0.64,1.478,0.011,0.225,0.217,16.0,12.0,1e+16,1000000000000.0
290.0,0.23,0.64,1.47,0.011,0.38,0.14,16.0,12.0,1e+16,1000000000000.0
290.0,0.11,0.54,1.34,0.011,0.244,0.244,16.0,12.0,1e+16,1000000000000.0
290.0,0.17,0.64,1.478,0.011,0.225,0.217,16.0,12.0,1e+16,1000000000000.0
290.0,0.19,0.56,1.535,0.018,0.454,0.093,16.0,12.0,1e+16,1000000000000.0
290.0,0.22,0.59,1.45,0.016,0.51,0.08,16.0,12.0,1e+16,1000000000000.0
290.0,0.39,0.58,1.63,0.018,0.54,0.09,16.0,12.0,1e+16,1000000000000.0
290.0,0.37,0.7,1.53,0.013,0.53,0.09,16.0,12.0,1e+16,1000000000000.0
290.0,0.05,0.725,1.28,0.012,0.24,0.23,16.0,12.0,1e+16,1000000000000.0
290.0,0.048,0.935,1.13,0.017,0.125,0.054,16.0,12.0,1e+16,1000000000000.0
290.0,0.04,0.76,1.39,0.008,0.27,0.2,16.0,12.0,1e+16,1000000000000.0
290.0,0.04,0.77,1.41,0.006,0.23,0.19,16.0,12.0,1e+16,1000000000000.0
290.0,0.08,0.84,1.11,0.015,0.15,0.062,16.0,12.0,1e+16,1000000000000.0
290.0,0.09,0.57,1.36,0.01,0.23,0.24,16.0,12.0,1e+16,1000000000000.0
290.0,0.17,0.64,1.478,0.011,0.225,0.217,16.0,12.0,1e+16,1000000000000.0
290.0,0.33,0.67,1.62,0.014,0.46,0.09,16.0,12.0,1e+16,1000000000000.0
290.0,0.35,0.67,1.58,0.015,0.54,0.09,16.0,12.0,1e+16,1000000000000.0
290.0,0.39,0.58,1.63,0.018,0.54,0.09,16.0,12.0,1e+16,1000000000000.0
290.0,0.37,0.7,1.53,0.013,0.53,0.09,16.0,12.0,1e+16,1000000000000.0
290.0,0.06,0.7,0.64,0.01,0.26,0.2,16.0,12.0,1e+16,1000000000000.0
290.0,0.08,0.67,0.61,0.01,0.2,0.19,16.0,12.0,1e+16,1000000000000.0
290.0,0.2,0.18,1.34,0.014,0.23,0.24,16.0,12.0,1e+16,1000000000000.0
290.0,0.33,0.57,1.26,0.011,0.66,0.076,16.0,12.0,1e+16,1000000000000.0
290.0,0.06,0.7,0.67,0.011,0.23,0.21,16.0,12.0,1e+16,1000000000000.0
290.0,0.05,0.71,0.67,0.01,0.2,0.22,16.0,12.0,1e+16,1000000000000.0
290.0,0.17,0.64,1.478,0.011,0.225,0.217,16.0,12.0,1e+16,1000000000000.0
290.0,0.29,0.6,1.44,0.014,0.5,0.098,16.0,12.0,1e+16,1000000000000.0
290.0,0.15,0.6,1.27,0.011,0.2,0.21,16.0,12.0,1e+16,1000000000000.0
290.0,0.055,0.957,1.39,0.02,0.445,0.185,16.0,12.0,1e+16,1000000000000.0
290.0,0.067,0.702,1.33,0.007,0.0202,0.138,16.0,12.0,1e+16,1000000000000.0
290.0,0.041,0.605,1.76,0.008,0.342,0.069,16.0,12.0,1e+16,1000000000000.0
290.0,0.063,0.712,1.28,0.006,0.168,0.155,16.0,12.0,1e+16,1000000000000.0
290.0,0.044,0.582,1.68,0.007,0.371,0.062,16.0,12.0,1e+16,1000000000000.0
290.0,0.03,0.84,1.41,0.006,0.06,0.17,16.0,12.0,1e+16,1000000000000.0
290.0,0.03,0.18,1.72,0.009,0.29,0.08,16.0,12.0,1e+16,1000000000000.0
290.0,0.03,0.82,1.35,0.006,0.008,0.19,16.0,12.0,1e+16,1000000000000.0
290.0,0.03,0.13,1.74,0.009,0.26,0.08,16.0,12.0,1e+16,1000000000000.0
290.0,0.14,0.5,1.29,0.013,0.25,0.2,16.0,12.0,1e+16,1000000000000.0
290.0,0.11,0.53,1.24,0.011,0.24,0.21,16.0,12.0,1e+16,1000000000000.0
290.0,0.22,0.11,1.25,0.015,0.32,0.17,16.0,12.0,1e+16,1000000000000.0
290.0,0.1,0.72,0.58,0.012,0.35,0.181,16.0,12.0,1e+16,1000000000000.0
290.0,0.3,0.09,1.49,0.012,0.37,0.068,16.0,12.0,1e+16,1000000000000.0
290.0,0.1,0.74,0.66,0.012,0.3,0.19,16.0,12.0,1e+16,1000000000000.0
290.0,0.1,0.084,1.57,0.017,0.46,0.07,16.0,12.0,1e+16,1000000000000.0
290.0,0.11,0.62,1.36,0.009,0.26,0.185,16.0,12.0,1e+16,1000000000000.0
290.0,0.1,0.625,1.395,0.012,0.23,0.185,16.0,12.0,1e+16,1000000000000.0
290.0,0.064,1.47,1.53,0.011,0.22,0.084,16.0,12.0,1e+16,1000000000000.0
290.0,0.01,0.75,1.42,0.004,0.0,0.0,16.0,12.0,1e+16,1000000000000.0
290.0,0.14,0.84,1.4,0.019,0.25,0.19,16.0,12.0,1e+16,1000000000000.0
290.0,0.057,0.593,1.301,0.014,0.27,0.235,16.0,12.0,1e+16,1000000000000.0
290.0,0.04,0.102,1.13,0.012,0.153,0.133,16.0,12.0,1e+16,1000000000000.0
290.0,0.0505,0.58175,1.25175,0.0076,0.2165,0.221,16.0,12.0,1e+16,1000000000000.0
290.0,0.0435,0.127166667,1.128333333,0.0094,0.456333333,0.086333333,16.0,12.0,1e+16,1000000000000.0
290.0,0.1,0.51,1.3,0.009,0.24,0.22,16.0,12.0,1e+16,1000000000000.0
290.0,0.04,0.95,1.41,0.009,0.45,0.085,16.0,12.0,1e+16,1000000000000.0
290.0,0.16,0.8,0.71,0.013,0.25,0.21,16.0,12.0,1e+16,1000000000000.0
290.0,0.041,0.73,1.96,0.013,0.25,0.075,16.0,12.0,1e+16,1000000000000.0
290.0,0.06,0.79,0.7,0.012,0.27,0.22,16.0,12.0,1e+16,1000000000000.0
290.0,0.06,0.79,0.7,0.012,0.27,0.22,16.0,12.0,1e+16,1000000000000.0
290.0,0.016,0.69,1.8,0.015,0.21,0.06,16.0,12.0,1e+16,1000000000000.0
290.0,0.07,0.62,1.45,0.008,0.2,0.2,16.0,12.0,1e+16,1000000000000.0
290.0,0.04,0.09,1.46,0.005,0.48,0.11,16.0,12.0,1e+16,1000000000000.0
290.0,0.03,0.58,1.38,0.005,0.23,0.23,16.0,12.0,1e+16,1000000000000.0
290.0,0.174,0.665,1.465,0.01,0.186,0.219,16.0,12.0,1e+16,1000000000000.0
290.0,0.05,0.16,1.35,0.008,0.16,0.23,16.0,12.0,1e+16,1000000000000.0
290.0,0.054,0.52,1.45,0.012,0.23,0.23,16.0,12.0,1e+16,1000000000000.0
290.0,0.041,0.605,1.76,0.008,0.342,0.069,16.0,12.0,1e+16,1000000000000.0
290.0,0.051,0.54,1.5,0.015,0.2,0.2,16.0,12.0,1e+16,1000000000000.0
290.0,0.029,0.11,1.44,0.018,0.49,0.11,16.0,12.0,1e+16,1000000000000.0
290.0,0.05,0.77,1.39,0.007,0.17,0.2,16.0,12.0,1e+16,1000000000000.0
290.0,0.02,0.07,1.73,0.015,0.22,0.07,16.0,12.0,1e+16,1000000000000.0
290.0,0.06,0.79,1.42,0.007,0.07,0.2,16.0,12.0,1e+16,1000000000000.0
290.0,0.02,0.11,1.69,0.016,0.26,0.07,16.0,12.0,1e+16,1000000000000.0
290.0,0.025,0.89,1.26,0.006,0.26,0.21,16.0,12.0,1e+16,1000000000000.0
290.0,0.03,0.16,1.72,0.009,0.27,0.075,16.0,12.0,1e+16,1000000000000.0
290.0,0.03,0.94,1.24,0.004,0.27,0.22,16.0,12.0,1e+16,1000000000000.0
290.0,0.03,0.15,1.73,0.006,0.26,0.075,16.0,12.0,1e+16,1000000000000.0
290.0,0.11,0.49,1.375,0.01,0.202,0.239,16.0,12.0,1e+16,1000000000000.0
290.0,0.17,0.64,1.478,0.011,0.225,0.217,16.0,12.0,1e+16,1000000000000.0
290.0,0.25,0.54,1.48,0.019,0.67,0.1,16.0,12.0,1e+16,1000000000000.0
290.0,0.12,0.53,1.315,0.007,0.235,0.16,16.0,12.0,1e+16,1000000000000.0
290.0,0.17,0.64,1.478,0.011,0.225,0.217,16.0,12.0,1e+16,1000000000000.0
290.0,0.25,0.554,1.56,0.019,0.45,0.084,16.0,12.0,1e+16,1000000000000.0
290.0,0.08,0.84,1.11,0.015,0.15,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.04,0.76,1.39,0.008,0.27,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.14,0.84,1.42,0.017,0.24,0.18,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.12,0.62,1.36,0.011,0.26,0.26,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.31,0.6,1.56,0.005,0.45,0.1,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.13,0.64,1.55,0.008,0.25,0.18,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.12,1.01,1.3,0.021,0.19,0.05,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.05,0.75,1.43,0.008,0.28,0.2,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.07,0.83,1.57,0.015,0.22,0.07,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.11,0.8,1.29,0.007,0.2,0.19,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.23,0.6,1.6,0.006,0.44,0.09,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.065,0.69,1.37,0.013,0.04,0.14,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.21,0.75,0.0,0.02,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.21,0.75,0.0,0.018,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.21,0.75,0.0,0.022,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.19,0.75,0.0,0.015,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.2,0.76,0.0,0.004,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.2,0.76,0.0,0.005,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.2,0.76,0.0,0.004,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.11,0.74,0.0,0.006,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.11,0.95,0.0,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.1,1.21,0.0,0.005,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.25,0.64,0.0,0.02,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.17,0.63,0.0,0.015,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.16,0.56,0.0,0.011,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.12,0.56,0.0,0.011,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.04,0.73,0.0,0.007,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.07,0.69,0.0,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.06,0.76,0.0,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.15,0.79,0.0,0.015,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.05,0.93,0.0,0.015,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.42,1.23,0.0,0.017,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.13,0.56,1.26,0.011,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.035777778,0.801111111,1.237777778,0.009375,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.125,0.617142857,1.333333333,0.010571429,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.045142857,0.754285714,1.338571429,0.007571429,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.066625,0.703125,1.348571429,0.0085,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.01525,0.6525,1.44,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.04,0.93,1.455,0.0135,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.032222222,0.654444444,1.455555556,0.007222222,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.050857143,0.722142857,1.498571429,0.010428571,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.156666667,0.81,0.725,0.017,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.01,0.8175,0.946666667,0.017,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.015,0.8025,0.966666667,0.007,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.03,0.9,1.18,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.03,0.78,1.24,0.005,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.243333333,1.063333333,1.27,0.023333333,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.019,0.87,1.29,0.007,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.06,0.71,1.3,0.006,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.141666667,0.817777778,1.391764706,0.018555556,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.010909091,0.732727273,1.399,0.005090909,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.05,0.6325,1.4225,0.00575,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.15,0.1,1.45,0.006,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.15,0.4,1.45,0.006,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.16,1.175,1.45,0.006,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.01,0.66,1.456666667,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.1525,0.6,1.466666667,0.01975,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.315,0.81,1.47,0.018,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.2,0.18,1.36,0.012,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.12,0.56,1.26,0.011,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.2,0.18,1.34,0.011,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.06,0.98,1.28,0.007,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.25,1.06,1.3,0.019,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.23,0.61,1.41,0.018,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.25,0.59,1.43,0.007,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.06,0.57,1.44,0.018,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.06,1.78,1.44,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.06,0.58,1.46,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.2,0.88,1.19,0.016,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.13,0.86,1.21,0.016,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.02,0.84,1.23,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.17,0.62,1.45,0.01,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.1,0.92,1.47,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.04,0.62,1.5,0.005,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.17,0.62,1.51,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.16,0.62,1.52,0.011,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.1,0.59,1.52,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.1,0.63,1.53,0.017,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.21,0.63,1.55,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.03,0.92,1.36,0.007,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.14,0.84,1.42,0.017,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.27,1.01,1.75,0.012,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.14,0.84,1.42,0.017,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.16,0.68,1.3,0.015,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.02,0.61,1.36,0.003,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.14,0.84,1.42,0.017,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.04,0.65,1.43,0.004,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.17,0.63,1.47,0.015,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.25999999,0.74000001,0.620000005,0.022,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.035999998,0.550000012,0.629999995,0.006,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.189999998,0.75,0.689999998,0.016000001,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.150000006,0.790000021,0.709999979,0.015,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.109999999,0.949999988,0.709999979,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.209999993,0.75,0.709999979,0.017999999,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.119999997,0.959999979,0.720000029,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.200000003,0.75999999,0.720000029,0.004,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.109999999,0.74000001,0.720000029,0.006,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.209999993,0.75,0.730000019,0.02,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.209999993,0.75,0.74000001,0.022,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.200000003,0.75999999,0.75999999,0.005,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.200000003,0.75999999,0.769999981,0.004,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.079999998,0.170000002,0.910000026,0.014,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.100000001,1.210000038,0.99000001,0.005,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.039999999,0.939999998,1.090000033,0.01,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.079999998,0.980000019,1.129999995,0.017999999,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.045000002,0.814999998,1.169999957,0.011,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.021,0.86500001,1.179999948,0.01,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.039999999,0.889999986,1.200000048,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.129999995,0.560000002,1.210000038,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.150000006,0.790000021,1.210000038,0.015,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.029999999,0.579999983,1.220000029,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.189999998,0.300000012,1.230000019,0.016000001,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.189999998,0.699999988,1.230000019,0.016000001,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.037,0.870000005,1.230000019,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.180000007,0.694999993,1.24000001,0.016000001,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.390000001,0.704999983,1.24000001,0.01,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.370000005,0.589999974,1.25,0.005,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.119999997,0.560000002,1.25999999,0.011,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.034000001,0.875833342,1.266666691,0.008666667,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.100000001,0.74000001,1.269999981,0.017999999,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.100000001,0.610000014,1.279999971,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.02,1.139999986,1.279999971,0.007,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.039999999,0.730000019,1.289999962,0.007,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.02,0.699999988,1.289999962,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.059999999,0.689999998,1.289999962,0.012,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.061000001,0.709999979,1.289999962,0.02,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.364333332,0.59133335,1.290000002,0.005333333,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.02,0.689999998,1.299999952,0.02,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.022,0.689999998,1.299999952,0.018999999,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.096000001,0.689999998,1.299999952,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.059,0.699999988,1.299999952,0.014,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.02,0.689999998,1.309999943,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.140000001,0.620000005,1.309999943,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.002,0.699999988,1.309999943,0.003,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.300000012,0.699999988,1.309999943,0.003,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.330000013,0.25,1.309999943,0.02,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.330000013,0.709999979,1.309999943,0.02,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.050000001,0.959999979,1.309999943,0.017000001,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.405999994,0.613999999,1.30999999,0.0128,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.059999999,0.75,1.310000002,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.060000001,0.555000007,1.310000002,0.0165,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.097999997,0.689999998,1.320000052,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.059999999,0.699999988,1.320000052,0.015,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.101999998,0.699999988,1.330000043,0.02,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.079999998,0.689999998,1.330000043,0.015,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.293882354,0.656250007,1.337500006,0.0135,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.063000001,0.69749999,1.340000033,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.093999997,0.066,1.340000033,0.017000001,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.219999999,0.629999995,1.340000033,0.014,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.059999999,0.75999999,1.350000024,0.009,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.028000001,1.11500001,1.350000024,0.017999999,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.166999996,1.120000005,1.350000024,0.018999999,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.043333333,0.766666651,1.354999999,0.007333334,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.40866666,0.591000001,1.360000014,0.006,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.239999995,0.600000024,1.360000014,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.108000003,0.754999995,1.360000014,0.017000001,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.079999998,0.75999999,1.360000014,0.012,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.060545454,0.726818199,1.365454555,0.007636364,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.430000007,0.589999974,1.370000005,0.007,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.024,0.072999999,1.370000005,0.017000001,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.222666671,0.594000002,1.376666665,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.007,0.725000024,1.379999995,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.159999996,0.649999976,1.379999995,0.013,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.360000014,0.779999971,1.379999995,0.015,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.274400002,0.636249997,1.38499999,0.01275,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.159999996,0.560000002,1.399999976,0.011,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.200000003,0.629999995,1.399999976,0.017000001,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.119999997,0.460000008,1.409999967,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.027000001,0.685000002,1.419999957,0.018999999,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.112000003,1.235000014,1.419999957,0.017000001,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.050000001,0.75,1.429999948,0.008,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
290.0,0.112000003,1.850000024,1.429999948,0.017000001,0.0,0.0,15.0,8.0,1000000000000000.0,100000000.0
